Word Index	IDF Value
1870	2.220979
1871	1.743858
1872	2.096040
1873	2.220979
1874	2.220979
1875	1.698101
1876	2.220979
1877	1.795011
1878	2.220979
1879	1.853003
1880	1.919949
1881	2.220979
1882	2.220979
1883	2.220979
1884	2.397071
1885	2.698101
1886	2.698101
1887	1.853003
1888	2.698101
1889	2.698101
1890	2.698101
1891	2.698101
1892	2.698101
1893	2.397071
1894	2.698101
1895	2.698101
1896	2.698101
1897	2.698101
1898	2.397071
1899	2.397071
1900	2.698101
1901	2.698101
1902	2.698101
1903	2.096040
1904	2.698101
1905	2.096040
1906	2.698101
1907	2.698101
1908	1.698101
1909	2.698101
1910	2.397071
1911	1.999130
1912	2.397071
1913	1.853003
1914	1.919949
1915	1.698101
1916	1.698101
1917	2.397071
1918	2.698101
1919	2.698101
1920	2.220979
1921	1.584157
1922	1.919949
1923	2.397071
1924	2.698101
1925	2.397071
1926	2.397071
1927	2.397071
1928	2.698101
1929	2.397071
1930	2.698101
1931	2.220979
1932	2.220979
1933	2.698101
1934	2.220979
1935	2.698101
1936	2.220979
1937	2.220979
1938	2.698101
1939	1.795011
1940	2.698101
1941	1.795011
1942	2.698101
1943	2.698101
1944	2.220979
1945	2.698101
1946	1.698101
1947	2.698101
1948	1.999130
1949	2.698101
1950	2.096040
1951	1.999130
1952	2.397071
1953	2.220979
1954	2.096040
1955	2.397071
1956	2.397071
1957	2.397071
1958	2.698101
1959	2.698101
1960	2.698101
1961	2.698101
1962	1.853003
1963	2.220979
1964	2.096040
1965	1.698101
1966	2.096040
1967	2.096040
1968	2.096040
1969	1.999130
1970	2.698101
1971	2.397071
1972	2.096040
1973	2.220979
1974	2.698101
1975	2.397071
1976	2.698101
1977	1.853003
1978	2.698101
1979	2.698101
1980	2.698101
1981	2.397071
1982	1.795011
1983	1.999130
1984	2.698101
1985	2.698101
1986	2.698101
1987	2.698101
1988	2.698101
1989	2.698101
1990	2.698101
1991	2.397071
1992	1.999130
1993	2.096040
1994	2.220979
1995	2.096040
1996	2.096040
1997	2.397071
1998	1.467652
1999	2.397071
2000	1.743858
2001	2.397071
2002	2.096040
2003	2.397071
2004	2.698101
2005	2.220979
2006	2.397071
2007	2.397071
2008	2.698101
2009	2.698101
2010	1.795011
2011	2.397071
2012	2.698101
2013	2.096040
2014	2.698101
2015	2.698101
2016	2.698101
2017	1.999130
2018	1.853003
2019	2.698101
2020	1.656708
2021	1.698101
2022	2.698101
2023	1.853003
2024	2.698101
2025	2.096040
2026	2.397071
2027	2.397071
2028	2.096040
2029	1.522009
2030	2.698101
2031	2.698101
2032	2.698101
2033	2.220979
2034	1.698101
2035	1.919949
2036	2.397071
2037	2.397071
2038	2.397071
2039	2.397071
2040	2.397071
2041	2.698101
2042	2.698101
2043	2.220979
2044	2.698101
2045	2.096040
2046	1.999130
2047	1.442828
2048	2.220979
2049	1.919949
2050	1.795011
2051	2.397071
2052	2.397071
2053	2.698101
2054	1.999130
2055	2.397071
2056	2.698101
2057	2.220979
2058	2.698101
2059	1.919949
2060	2.698101
2061	2.698101
2062	1.853003
2063	2.698101
2064	2.698101
2065	2.698101
2066	1.999130
2067	2.698101
2068	2.698101
2069	2.220979
2070	2.220979
2071	2.397071
2072	2.698101
2073	2.698101
2074	2.220979
2075	1.853003
2076	2.698101
2077	2.698101
2078	2.698101
2079	2.397071
2080	2.698101
2081	2.698101
2082	2.698101
2083	2.698101
2084	2.397071
2085	2.698101
2086	2.698101
2087	2.698101
2088	2.698101
2089	2.698101
2090	2.698101
2091	2.698101
2092	2.698101
2093	2.698101
2094	2.698101
2095	2.698101
2096	2.220979
2097	2.397071
2098	2.698101
2099	2.397071
2100	2.698101
2101	2.698101
2102	2.698101
2103	2.698101
2104	2.698101
2105	2.698101
2106	2.698101
2107	2.698101
2108	2.698101
2109	2.698101
2110	2.698101
2111	2.698101
2112	2.698101
2113	2.698101
2114	2.397071
2115	2.220979
2116	2.698101
2117	2.698101
2118	1.656708
2119	2.698101
2120	2.698101
2121	2.220979
2122	2.397071
2123	2.397071
2124	2.397071
2125	2.397071
2126	2.397071
2127	2.096040
2128	1.853003
2129	2.096040
2130	2.220979
2131	2.220979
2132	2.220979
2133	2.220979
2134	2.698101
2135	2.698101
2136	2.096040
2137	2.698101
2138	2.220979
2139	2.698101
2140	2.096040
2141	2.220979
2142	2.698101
2143	2.698101
2144	1.618919
2145	2.698101
2146	2.698101
2147	2.698101
2148	1.795011
2149	2.698101
2150	2.220979
2151	2.698101
2152	1.919949
2153	2.698101
2154	2.698101
2155	2.397071
2156	2.397071
2157	2.698101
2158	2.220979
2159	1.397071
2160	1.919949
2161	2.698101
2162	2.397071
2163	2.096040
2164	2.698101
2165	2.698101
2166	2.698101
2167	2.698101
2168	1.467652
2169	2.397071
2170	2.698101
2171	2.397071
2172	2.698101
2173	2.698101
2174	2.397071
2175	2.220979
2176	2.698101
2177	2.698101
2178	2.096040
2179	2.698101
2180	2.698101
2181	2.397071
2182	2.698101
2183	2.220979
2184	2.698101
2185	2.397071
2186	2.698101
2187	2.698101
2188	2.220979
2189	2.698101
2190	2.698101
2191	2.698101
2192	2.397071
2193	2.698101
2194	2.397071
2195	2.698101
2196	2.397071
2197	2.698101
2198	1.795011
2199	2.698101
2200	2.698101
2201	2.698101
2202	2.096040
2203	1.442828
2204	2.698101
2205	2.698101
2206	2.698101
2207	2.698101
2208	2.698101
2209	2.698101
2210	2.698101
2211	2.220979
2212	2.698101
2213	2.096040
2214	2.220979
2215	2.698101
2216	2.698101
2217	2.698101
2218	2.698101
2219	2.698101
2220	2.698101
2221	2.698101
2222	2.698101
2223	2.698101
2224	2.698101
2225	2.698101
2226	2.698101
2227	2.397071
2228	2.698101
2229	2.698101
2230	1.743858
2231	2.397071
2232	2.698101
2233	2.698101
2234	2.698101
2235	1.919949
2236	1.743858
2237	2.698101
2238	2.698101
2239	1.584157
2240	1.853003
2241	2.397071
2242	2.698101
2243	2.698101
2244	1.584157
2245	2.397071
2246	1.999130
2247	2.397071
2248	2.698101
2249	1.743858
2250	2.397071
2251	1.919949
2252	2.698101
2253	1.698101
2254	1.795011
2255	2.397071
2256	1.999130
2257	2.220979
2258	2.698101
2259	2.698101
2260	2.698101
2261	2.096040
2262	2.397071
2263	1.999130
2264	2.698101
2265	2.698101
2266	1.999130
2267	2.397071
2268	1.618919
2269	1.853003
2270	2.096040
2271	1.999130
2272	2.397071
2273	2.096040
2274	2.698101
2275	1.795011
2276	2.397071
2277	2.397071
2278	2.397071
2279	2.698101
2280	2.220979
2281	2.096040
2282	2.698101
2283	2.220979
2284	2.698101
2285	2.698101
2286	2.397071
2287	2.397071
2288	2.698101
2289	2.220979
2290	2.397071
2291	2.698101
2292	2.698101
2293	1.743858
2294	2.220979
2295	2.220979
2296	2.698101
2297	2.698101
2298	2.397071
2299	2.698101
2300	2.698101
2301	2.397071
2302	2.698101
2303	2.698101
2304	2.698101
2305	2.397071
2306	2.698101
2307	2.698101
2308	2.397071
2309	2.698101
2310	2.698101
2311	2.698101
2312	2.698101
2313	1.698101
2314	2.397071
2315	2.397071
2316	2.698101
2317	2.096040
2318	1.618919
2319	2.698101
2320	2.698101
2321	2.698101
2322	2.220979
2323	2.698101
2324	2.698101
2325	2.698101
2326	2.698101
2327	2.698101
2328	2.698101
2329	1.698101
2330	2.698101
2331	2.220979
2332	2.397071
2333	2.698101
2334	1.999130
2335	2.397071
2336	1.743858
2337	2.698101
2338	2.698101
2339	2.096040
2340	2.698101
2341	2.397071
2342	2.698101
2343	2.698101
2344	2.397071
2345	2.698101
2346	2.698101
2347	2.698101
2348	2.698101
2349	1.999130
2350	2.698101
2351	2.698101
2352	1.698101
2353	1.919949
2354	2.698101
2355	2.698101
2356	1.999130
2357	1.999130
2358	2.698101
2359	2.698101
2360	2.698101
2361	2.698101
2362	2.698101
2363	2.397071
2364	2.397071
2365	1.853003
2366	2.397071
2367	2.096040
2368	2.220979
2369	2.220979
2370	2.096040
2371	2.397071
2372	2.397071
2373	1.584157
2374	1.999130
2375	1.522009
2376	2.698101
2377	2.698101
2378	2.397071
2379	2.220979
2380	2.397071
2381	1.999130
2382	2.698101
2383	2.220979
2384	1.522009
2385	2.698101
2386	2.397071
2387	2.220979
2388	2.698101
2389	2.698101
2390	2.698101
2391	2.698101
2392	2.698101
2393	2.397071
2394	2.698101
2395	1.999130
2396	2.698101
2397	1.999130
2398	2.397071
2399	2.698101
2400	2.698101
2401	1.999130
2402	2.698101
2403	2.397071
2404	2.698101
2405	2.698101
2406	2.220979
2407	2.698101
2408	2.698101
2409	2.698101
2410	2.397071
2411	2.698101
2412	2.698101
2413	2.698101
2414	2.220979
2415	1.795011
2416	2.698101
2417	2.698101
2418	2.220979
2419	2.220979
2420	2.397071
2421	2.698101
2422	2.698101
2423	1.853003
2424	2.220979
2425	2.096040
2426	2.698101
2427	2.698101
2428	2.096040
2429	2.698101
2430	2.698101
2431	2.698101
2432	1.743858
2433	2.698101
2434	2.698101
2435	2.698101
2436	2.698101
2437	2.397071
2438	2.698101
2439	2.698101
2440	2.698101
2441	2.096040
2442	2.698101
2443	1.999130
2444	2.220979
2445	2.698101
2446	2.698101
2447	2.397071
2448	2.397071
2449	2.397071
2450	2.096040
2451	2.397071
2452	2.397071
2453	1.618919
2454	2.397071
2455	2.397071
2456	2.096040
2457	1.853003
2458	2.698101
2459	2.397071
2460	2.220979
2461	2.698101
2462	2.397071
2463	2.698101
2464	2.698101
2465	2.698101
2466	2.698101
2467	2.698101
2468	1.919949
2469	2.698101
2470	2.220979
2471	1.999130
2472	2.096040
2473	1.743858
2474	2.397071
2475	2.698101
2476	2.698101
2477	2.698101
2478	2.698101
2479	2.698101
2480	2.698101
2481	2.698101
2482	1.919949
2483	2.698101
2484	2.698101
2485	2.397071
2486	2.220979
2487	2.698101
2488	1.795011
2489	2.698101
2490	2.698101
2491	2.698101
2492	2.698101
2493	2.698101
2494	2.698101
2495	2.220979
2496	2.698101
2497	2.397071
2498	2.698101
2499	2.698101
2500	2.397071
2501	2.698101
2502	1.853003
2503	2.397071
2504	2.220979
2505	2.698101
2506	2.698101
2507	2.698101
2508	2.698101
2509	2.397071
2510	2.698101
2511	2.698101
2512	2.698101
2513	2.698101
2514	2.698101
2515	2.698101
2516	2.698101
2517	2.698101
2518	2.698101
2519	2.698101
2520	2.698101
2521	2.698101
2522	2.698101
2523	2.698101
2524	2.220979
2525	1.551973
2526	2.397071
2527	2.397071
2528	2.698101
2529	2.698101
2530	2.698101
2531	2.698101
2532	2.220979
2533	2.220979
2534	1.467652
2535	2.397071
2536	2.096040
2537	2.220979
2538	2.096040
2539	2.698101
2540	2.698101
2541	1.698101
2542	1.656708
2543	2.698101
2544	1.795011
2545	2.096040
2546	2.698101
2547	2.698101
2548	2.397071
2549	2.698101
2550	2.397071
2551	1.919949
2552	2.397071
2553	1.999130
2554	2.698101
2555	2.096040
2556	2.096040
2557	2.698101
2558	1.999130
2559	1.919949
2560	1.999130
2561	2.096040
2562	2.698101
2563	2.220979
2564	2.698101
2565	2.220979
2566	2.698101
2567	1.795011
2568	2.698101
2569	2.698101
2570	2.096040
2571	2.698101
2572	2.096040
2573	2.096040
2574	2.698101
2575	2.698101
2576	2.698101
2577	2.096040
2578	2.397071
2579	2.397071
2580	1.999130
2581	2.698101
2582	2.096040
2583	2.397071
2584	2.220979
2585	2.698101
2586	2.698101
2587	2.698101
2588	2.397071
2589	1.999130
2590	2.698101
2591	2.698101
2592	1.999130
2593	2.698101
2594	2.698101
2595	2.698101
2596	2.397071
2597	2.698101
2598	2.698101
2599	2.220979
2600	1.656708
2601	2.698101
2602	1.919949
2603	2.397071
2604	2.698101
2605	2.397071
2606	2.698101
2607	1.853003
2608	2.698101
2609	2.698101
2610	2.698101
2611	2.698101
2612	1.919949
2613	2.220979
2614	2.698101
2615	2.698101
2616	2.698101
2617	1.999130
2618	2.698101
2619	2.698101
2620	2.698101
2621	1.853003
2622	2.698101
2623	1.999130
2624	2.096040
2625	2.397071
2626	2.220979
2627	2.220979
2628	2.698101
2629	2.698101
2630	2.698101
2631	2.220979
2632	2.698101
2633	2.220979
2634	1.743858
2635	2.698101
2636	2.698101
2637	2.698101
2638	2.698101
2639	2.698101
2640	2.220979
2641	2.698101
2642	2.096040
2643	2.397071
2644	2.698101
2645	2.698101
2646	2.698101
2647	2.397071
2648	2.397071
2649	2.698101
2650	2.698101
2651	2.698101
2652	2.698101
2653	2.698101
2654	2.698101
2655	2.397071
2656	2.397071
2657	2.096040
2658	2.698101
2659	2.220979
2660	2.096040
2661	2.698101
2662	2.220979
2663	2.220979
2664	2.397071
2665	2.220979
2666	2.698101
2667	2.698101
2668	2.698101
2669	2.698101
2670	2.698101
2671	2.698101
2672	2.698101
2673	2.698101
2674	2.698101
2675	1.999130
2676	2.698101
2677	2.698101
2678	2.698101
2679	2.698101
2680	2.698101
2681	2.397071
2682	2.698101
2683	2.220979
2684	2.698101
2685	2.397071
2686	2.698101
2687	2.220979
2688	2.220979
2689	1.853003
2690	1.656708
2691	2.096040
2692	2.698101
2693	2.698101
2694	2.397071
2695	2.397071
2696	1.999130
2697	2.397071
2698	2.397071
2699	2.220979
2700	1.743858
2701	2.096040
2702	2.220979
2703	1.698101
2704	2.698101
2705	2.698101
2706	1.999130
2707	2.096040
2708	2.698101
2709	2.698101
2710	2.698101
2711	2.698101
2712	2.698101
2713	2.698101
2714	2.397071
2715	2.096040
2716	2.698101
2717	2.220979
2718	2.397071
2719	2.698101
2720	2.698101
2721	2.698101
2722	2.220979
2723	2.220979
2724	2.397071
2725	2.397071
2726	2.698101
2727	2.698101
2728	2.698101
2729	2.698101
2730	2.397071
2731	2.397071
2732	2.698101
2733	2.698101
2734	2.698101
2735	2.698101
2736	2.698101
2737	1.999130
2738	2.397071
2739	2.096040
2740	2.698101
2741	2.698101
2742	2.698101
2743	2.698101
2744	2.698101
2745	2.698101
2746	2.698101
2747	2.698101
2748	2.698101
2749	2.698101
2750	2.397071
2751	2.397071
2752	2.397071
2753	2.698101
2754	2.698101
2755	1.919949
2756	2.397071
2757	2.698101
2758	2.698101
2759	2.698101
2760	2.397071
2761	2.220979
2762	2.397071
2763	1.919949
2764	2.220979
2765	2.698101
2766	2.397071
2767	2.397071
2768	1.999130
2769	2.397071
2770	2.698101
2771	2.397071
2772	2.397071
2773	2.397071
2774	1.999130
2775	2.397071
2776	2.397071
2777	2.397071
2778	2.397071
2779	1.795011
2780	2.096040
2781	2.220979
2782	2.220979
2783	2.397071
2784	1.656708
2785	1.919949
2786	2.220979
2787	2.698101
2788	2.698101
2789	2.220979
2790	2.698101
2791	2.096040
2792	1.795011
2793	2.698101
2794	2.698101
2795	2.220979
2796	2.698101
2797	2.397071
2798	2.698101
2799	2.698101
2800	2.397071
2801	2.397071
2802	2.698101
2803	2.698101
2804	2.698101
2805	2.698101
2806	2.698101
2807	2.397071
2808	2.220979
2809	2.698101
2810	2.096040
2811	2.397071
2812	2.698101
2813	2.397071
2814	1.999130
2815	2.220979
2816	1.919949
2817	2.397071
2818	2.397071
2819	2.096040
2820	1.919949
2821	1.999130
2822	2.096040
2823	2.397071
2824	2.397071
2825	2.397071
2826	1.522009
2827	2.397071
2828	2.397071
2829	2.397071
2830	1.919949
2831	2.698101
2832	2.397071
2833	1.795011
2834	2.698101
2835	2.698101
2836	2.698101
2837	2.397071
2838	2.698101
2839	1.999130
2840	2.698101
2841	2.397071
2842	2.698101
2843	2.698101
2844	1.919949
2845	2.698101
2846	2.698101
2847	1.999130
2848	2.220979
2849	2.698101
2850	2.698101
2851	2.698101
2852	2.698101
2853	2.698101
2854	2.397071
2855	2.698101
2856	2.698101
2857	2.698101
2858	2.397071
2859	2.397071
2860	2.698101
2861	2.220979
2862	2.698101
2863	2.698101
2864	2.397071
2865	2.698101
2866	2.698101
2867	2.220979
2868	2.397071
2869	2.698101
2870	2.698101
2871	2.397071
2872	1.999130
2873	2.220979
2874	2.096040
2875	2.698101
2876	2.698101
2877	1.919949
2878	2.397071
2879	2.397071
2880	2.698101
2881	2.220979
2882	2.698101
2883	2.096040
2884	2.698101
2885	2.698101
2886	1.919949
2887	2.397071
2888	2.397071
2889	2.698101
2890	2.698101
2891	2.698101
2892	2.698101
2893	2.698101
2894	2.698101
2895	2.698101
2896	2.698101
2897	2.698101
2898	2.698101
2899	2.220979
2900	2.096040
2901	2.397071
2902	2.220979
2903	1.999130
2904	2.397071
2905	2.698101
2906	2.397071
2907	2.698101
2908	2.698101
2909	2.220979
2910	2.698101
2911	2.698101
2912	1.266737
2913	1.853003
2914	1.919949
2915	1.919949
2916	2.096040
2917	1.999130
2918	2.698101
2919	2.698101
2920	2.397071
2921	2.698101
2922	2.397071
2923	2.397071
2924	2.220979
2925	2.698101
2926	1.919949
2927	2.698101
2928	2.397071
2929	2.397071
2930	2.698101
2931	2.698101
2932	2.220979
2933	2.220979
2934	2.698101
2935	2.397071
2936	2.397071
2937	2.220979
2938	2.397071
2939	2.397071
2940	2.220979
2941	2.397071
2942	2.698101
2943	2.698101
2944	2.397071
2945	2.397071
2946	1.919949
2947	2.698101
2948	2.397071
2949	1.853003
2950	1.919949
2951	1.999130
2952	2.220979
2953	2.698101
2954	2.698101
2955	2.397071
2956	2.698101
2957	2.698101
2958	2.698101
2959	2.397071
2960	2.698101
2961	2.698101
2962	2.096040
2963	2.698101
2964	2.698101
2965	2.698101
2966	2.220979
2967	2.220979
2968	2.397071
2969	2.698101
2970	2.698101
2971	1.584157
2972	1.919949
2973	2.397071
2974	2.220979
2975	2.698101
2976	2.698101
2977	2.698101
2978	2.397071
2979	2.220979
2980	2.698101
2981	2.698101
2982	2.397071
2983	2.698101
2984	1.551973
2985	1.698101
2986	2.397071
2987	2.397071
2988	2.698101
2989	2.698101
2990	2.698101
2991	2.220979
2992	2.220979
2993	2.698101
2994	2.397071
2995	1.999130
2996	2.397071
2997	2.220979
2998	2.698101
2999	2.698101
3000	2.698101
3001	2.698101
3002	2.698101
3003	2.698101
3004	2.220979
3005	2.397071
3006	2.397071
3007	2.698101
3008	2.698101
3009	2.220979
3010	2.096040
3011	1.999130
3012	2.397071
3013	2.698101
3014	2.698101
3015	2.397071
3016	2.698101
3017	2.698101
3018	2.698101
3019	2.698101
3020	1.853003
3021	2.220979
3022	2.698101
3023	1.698101
3024	2.698101
3025	1.853003
3026	2.698101
3027	2.698101
3028	2.698101
3029	2.698101
3030	2.698101
3031	2.698101
3032	2.698101
3033	2.698101
3034	1.999130
3035	2.698101
3036	2.698101
3037	2.698101
3038	2.220979
3039	2.698101
3040	2.698101
3041	2.220979
3042	2.397071
3043	1.999130
3044	2.698101
3045	2.220979
3046	2.397071
3047	2.698101
3048	2.096040
3049	2.397071
3050	2.397071
3051	2.397071
3052	1.999130
3053	1.919949
3054	2.698101
3055	2.698101
3056	2.698101
3057	2.397071
3058	2.397071
3059	2.096040
3060	2.220979
3061	2.220979
3062	2.220979
3063	2.096040
3064	1.919949
3065	2.698101
3066	2.698101
3067	2.698101
3068	2.698101
3069	2.698101
3070	2.220979
3071	1.795011
3072	2.698101
3073	2.698101
3074	2.096040
3075	2.698101
3076	2.698101
3077	1.999130
3078	2.220979
3079	2.698101
3080	2.698101
3081	2.397071
3082	2.220979
3083	2.698101
3084	1.919949
3085	2.698101
3086	2.698101
3087	1.656708
3088	2.220979
3089	2.397071
3090	2.220979
3091	1.919949
3092	2.397071
3093	2.397071
3094	2.220979
3095	2.220979
3096	2.397071
3097	2.397071
3098	1.999130
3099	2.397071
3100	2.397071
3101	2.096040
3102	2.397071
3103	2.096040
3104	1.999130
3105	2.397071
3106	2.397071
3107	1.919949
3108	2.397071
3109	2.096040
3110	1.919949
3111	2.220979
3112	2.397071
3113	2.220979
3114	1.999130
3115	2.397071
3116	2.397071
3117	2.220979
3118	2.397071
3119	2.397071
3120	2.397071
3121	2.220979
3122	2.397071
3123	2.220979
3124	2.397071
3125	2.397071
3126	2.220979
3127	2.397071
3128	2.397071
3129	2.397071
3130	2.220979
3131	2.397071
3132	1.999130
3133	2.096040
3134	2.096040
3135	2.397071
3136	2.397071
3137	1.853003
3138	2.397071
3139	2.397071
3140	2.220979
3141	1.853003
3142	2.096040
3143	2.397071
3144	2.397071
3145	2.397071
3146	2.397071
3147	2.397071
3148	2.397071
3149	2.397071
3150	2.220979
3151	2.397071
3152	2.220979
3153	2.096040
3154	2.220979
3155	2.220979
3156	2.220979
3157	2.397071
3158	2.220979
3159	2.397071
3160	2.220979
3161	2.397071
3162	2.397071
3163	2.096040
3164	2.397071
3165	2.397071
3166	2.397071
3167	2.397071
3168	2.397071
3169	2.397071
3170	2.220979
3171	2.220979
3172	2.397071
3173	2.698101
3174	2.698101
3175	2.698101
3176	2.698101
3177	2.698101
3178	2.698101
3179	2.397071
3180	2.096040
3181	2.397071
3182	2.698101
3183	2.698101
3184	2.220979
3185	2.698101
3186	1.999130
3187	2.698101
3188	2.698101
3189	2.698101
3190	2.220979
3191	2.698101
3192	2.397071
3193	1.999130
3194	2.397071
3195	2.220979
3196	2.096040
3197	2.397071
3198	1.999130
3199	2.220979
3200	2.397071
3201	2.397071
3202	2.397071
3203	2.397071
3204	2.397071
3205	2.397071
3206	2.397071
3207	2.397071
3208	2.096040
3209	1.999130
3210	2.397071
3211	1.853003
3212	2.096040
3213	1.999130
3214	2.397071
3215	1.999130
3216	2.397071
3217	2.397071
3218	2.220979
3219	2.698101
3220	2.698101
3221	1.853003
3222	2.698101
3223	2.220979
3224	2.698101
3225	2.698101
3226	2.698101
3227	2.096040
3228	2.096040
3229	1.999130
3230	2.698101
3231	2.397071
3232	2.220979
3233	2.698101
3234	2.698101
3235	2.698101
3236	2.397071
3237	2.096040
3238	2.698101
3239	2.698101
3240	2.698101
3241	2.397071
3242	2.698101
3243	1.919949
3244	2.698101
3245	2.698101
3246	2.220979
3247	2.698101
3248	2.397071
3249	2.397071
3250	2.397071
3251	2.397071
3252	2.698101
3253	1.999130
3254	2.397071
3255	2.698101
3256	2.698101
3257	2.397071
3258	2.698101
3259	2.698101
3260	2.397071
3261	2.220979
3262	2.698101
3263	2.397071
3264	2.698101
3265	2.698101
3266	2.397071
3267	2.220979
3268	2.397071
3269	2.397071
3270	2.397071
3271	2.220979
3272	2.698101
3273	2.698101
3274	2.698101
3275	2.698101
3276	2.220979
3277	2.397071
3278	2.698101
3279	1.853003
3280	2.096040
3281	2.698101
3282	2.397071
3283	2.397071
3284	2.698101
3285	2.698101
3286	1.656708
3287	2.220979
3288	2.698101
3289	2.698101
3290	1.919949
3291	2.698101
3292	2.698101
3293	2.698101
3294	2.397071
3295	2.397071
3296	2.397071
3297	2.397071
3298	2.220979
3299	2.397071
3300	1.919949
3301	2.096040
3302	2.397071
3303	2.698101
3304	2.397071
3305	2.698101
3306	2.698101
3307	2.397071
3308	2.698101
3309	2.698101
3310	2.397071
3311	2.397071
3312	2.698101
3313	2.698101
3314	1.999130
3315	2.698101
3316	2.096040
3317	2.220979
3318	2.698101
3319	2.698101
3320	2.698101
3321	2.698101
3322	2.698101
3323	2.397071
3324	2.220979
3325	2.096040
3326	2.397071
3327	2.698101
3328	2.698101
3329	2.698101
3330	2.397071
3331	2.397071
3332	2.698101
3333	2.096040
3334	2.397071
3335	2.698101
3336	2.698101
3337	2.698101
3338	2.397071
3339	2.698101
3340	2.698101
3341	2.698101
3342	2.220979
3343	2.698101
3344	2.698101
3345	2.397071
3346	2.397071
3347	2.698101
3348	2.397071
3349	2.698101
3350	2.397071
3351	2.698101
3352	2.397071
3353	2.698101
3354	2.698101
3355	2.397071
3356	2.698101
3357	2.220979
3358	2.698101
3359	2.698101
3360	2.397071
3361	2.220979
3362	2.698101
3363	2.698101
3364	2.698101
3365	2.698101
3366	2.698101
3367	2.220979
3368	2.698101
3369	2.397071
3370	2.397071
3371	1.919949
3372	2.096040
3373	2.698101
3374	2.397071
3375	2.397071
3376	2.397071
3377	2.698101
3378	2.698101
3379	2.698101
3380	2.698101
3381	2.698101
3382	2.698101
3383	2.698101
3384	2.096040
3385	2.698101
3386	2.397071
3387	2.220979
3388	2.220979
3389	1.853003
3390	1.999130
3391	2.397071
3392	2.397071
3393	2.397071
3394	2.397071
3395	2.397071
3396	2.397071
3397	2.397071
3398	2.220979
3399	2.397071
3400	2.397071
3401	2.698101
3402	2.698101
3403	2.397071
3404	1.999130
3405	2.698101
3406	2.698101
3407	2.698101
3408	2.698101
3409	2.698101
3410	2.698101
3411	2.698101
3412	2.698101
3413	2.698101
3414	2.698101
3415	2.698101
3416	2.698101
3417	2.698101
3418	2.698101
3419	2.397071
3420	2.397071
3421	1.743858
3422	2.397071
3423	2.698101
3424	2.698101
3425	2.397071
3426	2.096040
3427	2.397071
3428	1.999130
3429	2.220979
3430	2.220979
3431	2.096040
3432	2.397071
3433	2.397071
3434	2.698101
3435	2.698101
3436	2.698101
3437	2.698101
3438	2.220979
3439	2.220979
3440	2.397071
3441	2.698101
3442	2.397071
3443	2.698101
3444	2.698101
3445	2.698101
3446	2.698101
3447	2.698101
3448	2.397071
3449	2.397071
3450	2.397071
3451	2.397071
3452	2.397071
3453	2.220979
3454	2.698101
3455	2.698101
3456	2.698101
3457	2.698101
3458	2.096040
3459	2.698101
3460	2.698101
3461	2.698101
3462	2.698101
3463	1.919949
3464	2.698101
3465	2.698101
3466	2.698101
3467	2.698101
3468	2.698101
3469	2.698101
3470	2.397071
3471	2.397071
3472	2.698101
3473	2.698101
3474	2.698101
3475	2.698101
3476	2.698101
3477	2.698101
3478	2.698101
3479	2.397071
3480	2.698101
3481	2.698101
3482	2.698101
3483	2.698101
3484	2.698101
3485	2.220979
3486	2.220979
3487	2.397071
3488	2.220979
3489	2.220979
3490	2.698101
3491	2.698101
3492	2.698101
3493	2.698101
3494	2.220979
3495	2.698101
3496	2.397071
3497	2.698101
3498	2.698101
3499	1.618919
3500	2.698101
3501	2.698101
3502	2.698101
3503	2.698101
3504	2.698101
3505	2.698101
3506	2.698101
3507	2.698101
3508	2.096040
3509	2.698101
3510	2.698101
3511	1.999130
3512	2.397071
3513	2.698101
3514	2.698101
3515	2.698101
3516	2.698101
3517	2.698101
3518	2.698101
3519	2.397071
3520	2.220979
3521	2.698101
3522	2.698101
3523	2.096040
3524	2.698101
3525	2.698101
3526	1.999130
3527	2.096040
3528	2.698101
3529	2.698101
3530	2.698101
3531	2.698101
3532	2.397071
3533	2.397071
3534	2.397071
3535	2.096040
3536	1.853003
3537	2.397071
3538	2.397071
3539	2.397071
3540	2.397071
3541	2.397071
3542	2.397071
3543	2.698101
3544	2.220979
3545	2.220979
3546	2.220979
3547	2.397071
3548	2.220979
3549	2.397071
3550	2.698101
3551	2.397071
3552	2.397071
3553	2.397071
3554	2.397071
3555	2.698101
3556	2.698101
3557	2.698101
3558	2.698101
3559	2.698101
3560	2.397071
3561	2.220979
3562	2.698101
3563	1.999130
3564	2.220979
3565	2.397071
3566	2.698101
3567	2.397071
3568	2.698101
3569	2.698101
3570	2.698101
3571	2.698101
3572	2.220979
3573	2.698101
3574	2.698101
3575	2.698101
3576	2.698101
3577	2.698101
3578	2.698101
3579	2.397071
3580	2.397071
3581	2.698101
3582	2.698101
3583	2.698101
3584	2.698101
3585	2.397071
3586	2.698101
3587	2.397071
3588	2.698101
3589	2.698101
3590	2.698101
3591	2.698101
3592	2.397071
3593	2.698101
3594	2.698101
3595	2.397071
3596	2.698101
3597	2.698101
3598	2.220979
3599	2.397071
3600	2.698101
3601	2.698101
3602	2.698101
3603	2.698101
3604	2.698101
3605	2.698101
3606	2.698101
3607	2.698101
3608	2.698101
3609	2.698101
3610	2.698101
3611	2.096040
3612	2.698101
3613	2.698101
3614	2.698101
3615	2.698101
3616	2.397071
3617	2.698101
